aid,year,gpa,pvt,grad,fam_mig,fam_inc,fam_edu,avg_peer_gpa
95504188,1993,3.692,115,1,0.907,0.948,0.805,2.57799517684887
95504487,1993,2.571,106,1,0.801,0.926,0.864,2.57979742765273
95504707,1993,3.167,114,1,0.632,0.936,0.896,2.57883922829582
95506124,1993,2.333,86,1,0.871,0.868,0.928,2.58018006430868
95506174,1993,1,93,1,0.981,0.951,0.811,2.5823231511254
95506181,1993,0.833,122,0,0.9,0.889,0.865,2.58259163987138
95506202,1993,1.3,96,1,0.786,0.867,0.796,2.58184083601286
95506309,1993,2.667,81,1,0.777,0.917,0.904,2.57964308681672
95543606,1993,1.857,106,0,0.9,0.913,0.857,2.58094533762058
95548969,1993,2.833,114,1,0.854,0.932,0.814,2.57937620578778
95570123,1993,3.8,115,1,0.823,0.908,0.727,2.57782154340836
95571204,1993,2.545,118,1,0.684,0.938,0.818,2.57983922829582
95571319,1993,2.429,116,1,0.604,0.949,0.921,2.58002572347267
95571657,1993,3,118,1,0.986,0.918,0.749,2.5791077170418
95571679,1993,1.929,102,1,0.774,0.942,0.881,2.58082958199357
95571708,1993,1.6,95,1,0.737,0.847,0.901,2.58135852090032
95572102,1993,3.867,119,1,0.69,0.879,0.79,2.57771382636656
95572108,1993,2.813,104,1,0.814,0.829,0.84,2.57940836012862
95572115,1993,2.417,103,1,0.731,0.93,0.825,2.58004501607717
95572289,1993,1.867,106,1,0.744,0.94,0.936,2.58092926045016
95572318,1993,2.917,99,1,0.865,0.948,0.769,2.57924115755627
95573950,1993,1.6,98,1,0.728,0.92,0.813,2.58135852090032
95573954,1993,4,115,1,0.828,0.919,0.809,2.5775
95574031,1993,2.222,83,0,0.845,0.951,0.867,2.58035852090032
95574234,1993,2.778,104,1,0.845,0.951,0.867,2.57946463022508
95574503,1993,2.857,96,1,0.64,0.939,0.826,2.57933762057878
95574529,1993,3.643,107,1,0.483,0.823,0.866,2.57807395498392
95574591,1993,3.286,107,1,0.779,0.872,0.88,2.57864790996785
95574617,1993,2.071,89,1,0.955,0.9,0.837,2.58060128617363
95575031,1993,2.7,98,1,0.665,0.901,0.741,2.57959003215434
95575222,1993,1.25,107,1,0.744,0.944,0.797,2.58192122186495
95575386,1993,2.5,96,1,0.637,0.96,0.846,2.5799115755627
95575805,1993,3.875,112,1,0.57,0.965,0.924,2.57770096463022
95575941,1993,3.417,91,1,0.658,0.814,0.762,2.57843729903537
95576037,1993,3,86,1,0.98,0.96,0.897,2.5791077170418
95576041,1993,3.133,8,1,0.955,0.906,0.974,2.57889389067524
95576052,1993,2.938,119,1,0.757,0.896,0.684,2.57920739549839
95576064,1993,3.917,116,1,0.868,0.834,0.858,2.57763344051447
95576236,1993,3,98,1,0.933,0.936,0.861,2.5791077170418
95576262,1993,3.462,122,1,0.611,0.839,0.672,2.57836495176849
95576363,1993,2.538,108,1,0.935,0.885,0.799,2.57985048231511
95576482,1993,2.182,122,1,0.501,0.924,0.766,2.58042282958199
95576763,1993,3,106,1,0.868,0.834,0.858,2.5791077170418
95577228,1993,3,120,1,0.899,0.955,0.824,2.5791077170418
95577926,1993,3.733,119,1,0.945,0.976,0.964,2.57792926045016
95578106,1993,1.857,87,1,0.708,0.924,0.926,2.58094533762058
95578113,1993,2.286,114,1,0.847,0.955,0.856,2.58025562700965
95578148,1993,3.818,122,1,0.903,0.948,0.868,2.57779260450161
95578195,1993,2.833,94,1,0.644,0.926,0.71,2.57937620578778
95578486,1993,1.857,108,1,0.862,0.935,0.928,2.58094533762058
95578614,1993,3.167,111,1,0.728,0.913,0.811,2.57883922829582
95579276,1993,1.077,104,0,0.836,0.948,0.83,2.58219935691318
95579379,1993,0.167,90,0,0.346,0.923,0.858,2.58366237942122
95579937,1993,2.375,77,1,0.996,0.938,0.864,2.58011254019293
95579944,1993,2.333,102,1,0.979,0.921,0.697,2.58018006430868
95579947,1993,1.917,94,1,0.979,0.921,0.697,2.58084887459807
95579962,1993,3.5,112,1,0.808,0.951,0.801,2.5783038585209
95579986,1993,2.714,93,1,0.888,0.936,0.877,2.57956752411576
95593101,1993,2.833,108,1,0.824,0.94,0.71,2.57937620578778
95593202,1993,1.667,87,0,0.855,0.865,0.923,2.58125080385852
95593302,1993,3.667,94,1,0.877,0.949,0.839,2.57803536977492
95614178,1993,0.143,107,1,0.734,0.911,0.761,2.58370096463022
95678073,1993,3.75,120,1,0.926,0.935,0.871,2.57790192926045
95678275,1993,1.417,108,1,0.732,0.881,0.884,2.58165273311897
96500182,1993,2.143,98,1,0.969,0.892,0.802,2.58048553054662
96500221,1993,3,91,1,0.913,0.922,0.836,2.5791077170418
96500381,1993,1.125,82,0,0.992,0.917,0.759,2.58212218649518
96500655,1993,0.643,90,1,0.986,0.892,0.795,2.58289710610932
96503834,1993,2.533,89,1,0.972,0.86,0.742,2.57985852090032
96504102,1993,3.417,115,1,0.759,0.914,0.882,2.57843729903537
96506057,1993,2.25,99,1,0.935,0.891,0.851,2.58031350482315
96506359,1993,1.417,94,1,0.972,0.904,0.843,2.58165273311897
96508069,1993,2,96,1,0.934,0.96,0.914,2.5807154340836
96570085,1993,1.5,73,0,0.934,0.872,0.642,2.5815192926045
96570213,1993,2.583,108,1,0.844,0.957,0.946,2.57977813504823
96570488,1993,3,106,1,0.794,0.962,0.905,2.5791077170418
96570520,1993,2.667,91,1,0.794,0.906,0.813,2.57964308681672
96570596,1993,3.75,119,1,0.924,0.913,0.782,2.57790192926045
96570735,1993,2.833,96,1,0.69,0.947,0.966,2.57937620578778
96571117,1993,2.571,104,1,0.875,0.858,0.903,2.57979742765273
96571272,1993,1.167,91,1,0.834,0.968,0.904,2.58205466237942
96571675,1993,0.333,75,0,0.768,0.933,0.866,2.58339549839228
96572177,1993,3.571,115,0,0.774,0.926,0.876,2.57818971061093
96572191,1993,3.857,118,1,0.852,0.937,0.836,2.57772990353698
96572196,1993,2.563,100,1,0.852,0.937,0.836,2.57981028938907
96572463,1993,2.692,102,1,0.757,0.936,0.817,2.57960289389068
96572909,1993,3.786,119,1,0.727,0.898,0.72,2.57784405144694
96573257,1993,3.083,104,1,0.981,0.882,0.868,2.57897427652733
96573390,1993,3.071,93,1,0.821,0.909,0.766,2.57899356913183
96573838,1993,3.071,107,1,0.988,0.978,0.785,2.57899356913183
96573955,1993,1.647,110,1,0.74,0.93,0.836,2.58128295819936
96573995,1993,3.714,110,1,0.508,0.934,0.749,2.57795980707395
96574010,1993,2.429,104,1,0.633,0.925,0.87,2.58002572347267
96574411,1993,2.071,81,1,0.131,0.819,0.915,2.58060128617363
96574590,1993,3.231,95,0,0.817,0.867,0.809,2.57873633440514
96574615,1993,2.643,89,1,0.817,0.902,0.842,2.57968167202572
96575066,1993,3.333,104,1,0.529,0.897,0.932,2.57857234726688
96575067,1993,3.5,118,1,0.529,0.897,0.932,2.5783038585209
96575159,1993,1,100,0,0.891,0.946,0.906,2.5823231511254
96575174,1993,3.2,115,1,0.564,0.931,0.991,2.57878617363344
96575280,1993,2.25,94,1,0.641,0.917,0.958,2.58031350482315
96575295,1993,3.929,112,1,0.996,0.821,0.886,2.57761414790997
96575296,1993,3.5,116,1,0.858,0.939,0.863,2.5783038585209
96575384,1993,2.571,100,1,0.741,0.945,0.84,2.57979742765273
96575407,1993,3.5,100,1,0.91,0.86,0.96,2.5783038585209
96575947,1993,4,119,1,0.845,0.929,0.998,2.5775
96575995,1993,3.357,112,1,0.997,0.776,0.884,2.57853376205788
96575996,1993,3.786,114,1,0.904,0.903,0.878,2.57784405144694
96576261,1993,3.5,116,1,0.841,0.899,0.878,2.5783038585209
96576723,1993,3.6,102,1,0.871,0.868,0.928,2.57814308681672
96576750,1993,0.125,102,0,0.986,0.911,0.853,2.58372990353698
96576844,1993,2.417,90,1,0.737,0.953,0.945,2.58004501607717
96577123,1993,3,116,1,0.676,0.872,0.91,2.5791077170418
96577156,1993,3.25,111,1,0.995,0.864,0.92,2.57870578778135
96577284,1993,3,107,1,0.88,0.987,0.76,2.5791077170418
96577615,1993,2.833,100,1,0.612,0.957,0.922,2.57937620578778
96577686,1993,0,116,1,0.776,0.976,0.87,2.5839308681672
96577860,1993,3.643,103,1,0.894,0.948,0.815,2.57807395498392
96577929,1993,3.143,115,1,0.938,0.929,0.965,2.57887781350482
96577964,1993,2,103,1,0.788,0.946,0.834,2.5807154340836
96578942,1993,3.273,90,1,0.817,0.928,0.739,2.57866881028939
96579230,1993,2.286,90,1,0.937,0.898,0.876,2.58025562700965
96579244,1993,2.083,107,1,0.979,0.921,0.697,2.58058199356913
96579267,1993,2.333,94,1,0.718,0.943,0.932,2.58018006430868
96579270,1993,3.083,106,1,0.76,0.895,0.808,2.57897427652733
96579936,1993,2.75,90,1,0.636,0.952,0.904,2.57950964630225
96579970,1993,1.917,111,1,0.874,0.962,0.872,2.58084887459807
96646027,1993,1.714,91,1,0.785,0.891,0.816,2.58117524115756
96676423,1993,0,104,0,0.85,0.949,0.919,2.5839308681672
96676455,1993,2.214,71,1,0.946,0.925,0.824,2.58037138263666
96676724,1993,2.5,116,1,0.338,0.942,0.976,2.5799115755627
96678070,1993,2.917,112,1,0.715,0.911,0.93,2.57924115755627
96678376,1993,1.417,85,1,0.902,0.898,0.771,2.58165273311897
96678471,1993,2.833,94,1,0.883,0.915,0.832,2.57937620578778
96718269,1993,2.167,75,1,0.94,0.927,0.929,2.58044694533762
97500533,1993,3.385,93,1,0.889,0.932,0.783,2.57848874598071
97500713,1993,4,104,1,0.841,0.91,0.776,2.5775
97503234,1993,0.375,78,1,0.884,0.878,0.69,2.58332797427653
97503407,1993,3.5,112,1,0.824,0.94,0.71,2.5783038585209
97504001,1993,3.917,110,1,0.863,0.955,0.939,2.57763344051447
97504342,1993,1,91,1,0.978,0.93,0.868,2.5823231511254
97504501,1993,2.714,93,1,0.744,0.874,0.896,2.57956752411576
97506023,1993,3.647,104,1,0.871,0.868,0.928,2.57806752411576
97506775,1993,1,96,1,0.673,0.956,0.866,2.5823231511254
97507853,1993,2.429,116,1,0.92,0.948,0.837,2.58002572347267
97546871,1993,3.25,120,1,0.946,0.913,0.803,2.57870578778135
97548372,1993,2.6,98,1,0.919,0.909,0.781,2.57975080385852
97570088,1993,2.429,90,1,0.965,0.932,0.696,2.58002572347267
97570231,1993,3.857,107,1,0.987,0.918,0.747,2.57772990353698
97570454,1993,1.75,106,1,0.831,0.963,0.909,2.58111736334405
97571113,1993,3.75,107,1,0.875,0.858,0.903,2.57790192926045
97571200,1993,2.25,108,1,0.737,0.847,0.901,2.58031350482315
97571812,1993,2.714,111,1,0.904,0.931,0.835,2.57956752411576
97572102,1993,3.286,106,1,0.638,0.924,0.906,2.57864790996785
97572271,1993,3.5,108,1,0.529,0.949,0.781,2.5783038585209
97572278,1993,2.1,100,1,0.913,0.943,0.851,2.58055466237942
97572292,1993,1.417,94,1,0.852,0.937,0.836,2.58165273311897
97572870,1993,2.714,111,1,0.6,0.945,0.97,2.57956752411576
97572996,1993,3.357,102,1,0.852,0.937,0.836,2.57853376205788
97573957,1993,3.867,112,1,0.728,0.92,0.813,2.57771382636656
97574490,1993,2.8,115,1,0.362,0.954,0.913,2.57942926045016
97574498,1993,2.5,106,1,0.751,0.913,0.882,2.5799115755627
97574703,1993,2.385,108,1,0.251,0.904,0.917,2.58009646302251
97575287,1993,4,115,1,0.781,0.934,0.823,2.5775
97575312,1993,4,116,1,0.905,0.913,0.921,2.5775
97575335,1993,3.375,107,1,0.98,0.907,0.845,2.57850482315112
97575366,1993,1.875,118,1,0.588,0.934,0.975,2.58091639871383
97575800,1993,3.125,73,1,0.926,0.956,0.918,2.57890675241158
97575918,1993,3.125,110,1,0.634,0.908,0.853,2.57890675241158
97575942,1993,2.583,89,1,0.762,0.912,0.574,2.57977813504823
97575964,1993,2.375,91,1,0.529,0.897,0.932,2.58011254019293
97575997,1993,3.357,90,1,0.781,0.89,0.809,2.57853376205788
97576289,1993,1.417,98,1,0.936,0.923,0.933,2.58165273311897
97576316,1993,1.091,102,1,0.932,0.886,0.629,2.5821768488746
97576486,1993,0.167,95,0,0.907,0.927,0.806,2.58366237942122
97576622,1993,3.875,112,1,0.954,0.907,0.874,2.57770096463022
97576635,1993,2.4,108,1,0.98,0.93,0.9,2.58007234726688
97576673,1993,2.75,90,1,0.987,0.922,0.815,2.57950964630225
97576913,1993,2.714,103,1,0.983,0.911,0.77,2.57956752411576
97577865,1993,2.333,91,1,0.894,0.948,0.815,2.58018006430868
97577927,1993,2.857,118,1,0.818,0.932,0.927,2.57933762057878
97578112,1993,3.167,102,1,0.663,0.951,0.902,2.57883922829582
97578132,1993,2.667,114,1,0.874,0.905,0.821,2.57964308681672
97578149,1993,3,91,1,0.817,0.928,0.739,2.5791077170418
97578290,1993,2.583,94,1,0.644,0.926,0.71,2.57977813504823
97578298,1993,2.273,115,1,0.543,0.933,0.72,2.58027652733119
97578690,1993,4,103,1,0.555,0.932,0.832,2.5775
97579238,1993,2.125,90,1,0.866,0.932,0.948,2.58051446945338
97579263,1993,4,107,1,0.961,0.925,0.839,2.5775
97579996,1993,4,119,1,0.804,0.951,0.833,2.5775
97646225,1993,1.4,103,0,0.884,0.907,0.872,2.58168006430868
97678371,1993,2.667,106,1,0.619,0.899,0.79,2.57964308681672
97678577,1993,1.917,107,1,0.926,0.935,0.871,2.58084887459807
98500013,1993,1.5,87,0,0.848,0.927,0.634,2.5815192926045
98500510,1993,3,106,1,0.894,0.895,0.981,2.5791077170418
98500988,1993,3,86,1,0.965,0.932,0.696,2.5791077170418
98503002,1993,2.667,108,1,0.892,0.955,0.945,2.57964308681672
98508237,1993,1.833,110,0,0.95,0.905,0.86,2.58098392282958
98570271,1993,3.667,108,1,0.933,0.88,0.822,2.57803536977492
98570385,1993,2.143,108,1,0.958,0.948,0.857,2.58048553054662
98570896,1993,1.667,106,1,0.89,0.918,0.836,2.58125080385852
98571272,1993,2.167,74,1,0.774,0.942,0.881,2.58044694533762
98571355,1993,3.5,108,1,0.935,0.943,0.88,2.5783038585209
98571910,1993,3.125,115,1,0.604,0.949,0.921,2.57890675241158
98571917,1993,1.714,107,1,0.604,0.961,0.908,2.58117524115756
98572171,1993,3.111,116,1,0.471,0.962,0.955,2.57892926045016
98572261,1993,3.833,115,1,0.797,0.943,0.986,2.57776848874598
98572348,1993,3.5,112,1,0.936,0.939,0.737,2.5783038585209
98572910,1993,1.667,98,1,0.78,0.907,0.87,2.58125080385852
98572913,1993,3.5,103,1,0.777,0.958,0.79,2.5783038585209
98572926,1993,1,108,1,0.589,0.887,0.836,2.5823231511254
98572999,1993,2.643,83,0,0.79,0.9,0.887,2.57968167202572
98573097,1993,3,115,1,0.765,0.918,0.911,2.5791077170418
98574193,1993,2.154,89,1,0.704,0.893,0.787,2.58046784565916
98574296,1993,3.5,106,1,0.876,0.934,0.835,2.5783038585209
98574727,1993,3.714,103,1,0.971,0.909,0.841,2.57795980707395
98574941,1993,3.385,112,1,0.694,0.971,0.84,2.57848874598071
98575190,1993,3.571,112,1,0.99,0.975,0.96,2.57818971061093
98575204,1993,2.25,107,1,0.783,0.918,0.991,2.58031350482315
98576136,1993,3.833,120,1,0.803,0.899,0.742,2.57776848874598
98576596,1993,3,115,1,0.851,0.966,0.976,2.5791077170418
98576688,1993,4,108,1,0.944,0.894,0.755,2.5775
98576996,1993,1.615,89,1,0.63,0.95,0.964,2.58133440514469
98577114,1993,2.455,116,1,0.816,0.925,0.834,2.57998392282958
98577169,1993,2.714,102,1,0.738,0.906,0.775,2.57956752411576
98577954,1993,3.167,107,1,0.996,0.871,0.857,2.57883922829582
98578079,1993,1.3,106,1,0.731,0.862,0.793,2.58184083601286
98578198,1993,4,104,1,0.702,0.956,0.788,2.5775
98578348,1993,3,119,1,0.77,0.937,0.81,2.5791077170418
98578417,1993,2.5,85,1,0.714,0.933,0.862,2.5799115755627
98578548,1993,3,83,1,0.817,0.928,0.739,2.5791077170418
98578582,1993,1.286,71,1,0.914,0.932,0.911,2.58186334405145
98579239,1993,2.857,108,1,0.956,0.972,0.87,2.57933762057878
98579937,1993,3.375,75,1,0.503,0.95,0.94,2.57850482315112
98579938,1993,1.571,83,1,0.876,0.936,0.93,2.58140514469453
98579939,1993,1.778,82,1,0.726,0.942,0.918,2.58107234726688
98579976,1993,1,119,0,0.873,0.957,0.855,2.5823231511254
98619063,1993,3,110,1,0.764,0.847,0.51,2.5791077170418
99500238,1993,1.75,91,1,0.688,0.903,0.836,2.58111736334405
99504144,1993,3.583,98,1,0.992,0.933,0.82,2.57817041800643
99504520,1993,3.357,102,1,0.999,0.92,0.965,2.57853376205788
99504703,1993,3.583,119,1,0.99,0.946,0.82,2.57817041800643
99504720,1993,2.857,116,0,0.964,0.911,0.99,2.57933762057878
99504849,1993,2.25,78,1,0.817,0.938,0.834,2.58031350482315
99504905,1993,3.214,114,1,0.798,0.915,0.839,2.57876366559485
99506263,1993,4,120,1,0.886,0.941,0.851,2.5775
99506935,1993,2.533,110,1,0.587,0.904,0.839,2.57985852090032
99507057,1993,2,91,1,0.924,0.921,0.898,2.5807154340836
99507859,1993,1.917,83,0,0.979,0.909,0.877,2.58084887459807
99507986,1993,2.143,87,1,0.815,0.959,0.902,2.58048553054662
99508077,1993,3.7,108,1,0.901,0.804,0.893,2.57798231511254
99544202,1993,3.083,114,1,0.964,0.956,0.709,2.57897427652733
99571065,1993,3.6,99,1,0.903,0.887,0.804,2.57814308681672
99571157,1993,3.286,120,1,0.705,0.924,0.883,2.57864790996785
99571301,1993,3.5,91,1,0.911,0.909,0.919,2.5783038585209
99571419,1993,0.889,90,1,0.843,0.913,0.76,2.58250160771704
99571664,1993,3.375,90,1,0.873,0.903,0.92,2.57850482315112
99571916,1993,1.625,102,1,0.939,0.933,0.865,2.58131832797428
99572042,1993,2.333,98,1,0.972,0.885,0.769,2.58018006430868
99572228,1993,0.929,95,1,0.855,0.912,0.789,2.58243729903537
99572272,1993,2.333,90,1,0.839,0.959,0.67,2.58018006430868
99572277,1993,2.25,103,1,0.6,0.945,0.97,2.58031350482315
99572317,1993,2.545,94,1,0.853,0.869,0.865,2.57983922829582
99572384,1993,3.143,112,1,0.699,0.949,0.921,2.57887781350482
99572389,1993,3.667,104,1,0.699,0.949,0.921,2.57803536977492
99572467,1993,2.167,104,1,0.626,0.935,0.84,2.58044694533762
99572924,1993,2.6,91,1,0.855,0.912,0.789,2.57975080385852
99572962,1993,3.071,100,1,0.757,0.936,0.817,2.57899356913183
99572984,1993,2.813,107,1,0.699,0.949,0.921,2.57940836012862
99573257,1993,1.438,85,0,0.872,0.931,0.878,2.58161897106109
99573394,1993,3.643,103,1,0.799,0.919,0.861,2.57807395498392
99573817,1993,3.429,103,1,0.856,0.927,0.901,2.57841800643087
99573898,1993,2.714,106,1,0.783,0.938,0.705,2.57956752411576
99573955,1993,3.333,95,1,0.981,0.882,0.868,2.57857234726688
99573958,1993,3.923,118,1,0.981,0.882,0.868,2.57762379421222
99573959,1993,1.214,102,0,0.952,0.924,0.836,2.58197909967846
99573992,1993,3.857,119,1,0.804,0.969,0.919,2.57772990353698
99574097,1993,1.273,81,0,0.866,0.905,0.763,2.58188424437299
99574137,1993,1.5,83,1,0.803,0.623,0.799,2.5815192926045
99574644,1993,0,102,0,0.817,0.938,0.834,2.5839308681672
99574808,1993,2.083,119,1,0.774,0.871,0.915,2.58058199356913
99575018,1993,2,110,1,0.788,0.915,0.896,2.5807154340836
99575081,1993,4,111,1,0.781,0.934,0.823,2.5775
99575096,1993,3.143,111,1,0.986,0.955,0.812,2.57887781350482
99575154,1993,2.143,87,1,0.676,0.908,0.727,2.58048553054662
99575185,1993,3.4,89,1,0.525,0.915,0.994,2.57846463022508
99575186,1993,1.917,87,0,0.679,0.95,0.871,2.58084887459807
99575335,1993,2.6,79,1,0.805,0.925,0.945,2.57975080385852
99575473,1993,3.938,119,1,0.564,0.931,0.991,2.57759967845659
99575626,1993,3.25,108,1,0.858,0.899,0.92,2.57870578778135
99575903,1993,2.75,104,1,0.783,0.918,0.991,2.57950964630225
99575946,1993,3.143,114,1,0.959,0.951,0.943,2.57887781350482
99576009,1993,1,95,0,0.953,0.964,0.847,2.5823231511254
99576466,1993,3.545,103,1,0.868,0.834,0.858,2.57823151125402
99577265,1993,1.667,103,1,0.678,0.927,0.886,2.58125080385852
99577517,1993,1.3,100,0,0.924,0.944,0.946,2.58184083601286
99577988,1993,1.267,69,0,0.806,0.955,0.851,2.58189389067524
99578312,1993,1,87,1,0.798,0.979,0.987,2.5823231511254
99578516,1993,3.833,112,1,0.81,0.923,0.887,2.57776848874598
99578580,1993,1.286,99,0,0.908,0.854,0.846,2.58186334405145
99578933,1993,2.25,91,1,0.941,0.925,0.904,2.58031350482315
99578941,1993,3.25,77,1,0.901,0.956,0.832,2.57870578778135
99579176,1993,2,114,1,0.819,0.952,0.803,2.5807154340836
99579294,1993,3.611,116,1,0.795,0.938,0.838,2.57812540192926
99579335,1993,1.875,91,1,0.748,0.954,0.95,2.58091639871383
99579947,1993,3,104,1,0.825,0.934,0.783,2.5791077170418
99579995,1993,1.222,82,1,0.785,0.958,0.822,2.58196623794212
99614073,1993,2.286,87,1,0.624,0.912,0.892,2.58025562700965
99676126,1993,3,73,1,0.761,0.939,0.914,2.5791077170418
99676320,1993,2,102,0,0.81,0.953,0.884,2.5807154340836
99676853,1993,2.538,103,1,0.802,0.78,0.942,2.57985048231511
99678179,1993,3,119,1,0.926,0.935,0.871,2.5791077170418
